City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Key West,US,24.5557,-81.7826,80.6,81,20,12.66,few clouds
348,Maracaibo,VE,10.6317,-71.6406,79.83,83,66,8.97,broken clouds
349,Flinders,AU,-34.5833,150.8552,80.8,73,46,15.55,scattered clouds
350,Isangel,VU,-19.55,169.2667,76.05,78,97,13.06,overcast clouds
351,Dhidhdhoo,MV,6.8833,73.1,81.9,78,95,15.73,overcast clouds
352,Solwezi,ZM,-12.1688,26.3894,60.94,68,61,3.02,broken clouds
353,Merauke,ID,-8.4667,140.3333,87.57,64,15,12.62,few clouds
354,Umm Lajj,SA,25.0213,37.2685,80.44,46,0,7.23,clear sky
355,Pizarro,CO,4.9533,-77.366,76.46,89,87,2.17,light rain
356,Anadyr,RU,64.75,177.4833,-7.1,77,0,11.18,clear sky
357,Yushu,CN,44.8,126.5333,32.27,55,100,14.16,overcast clouds
358,Sao Felix Do Xingu,BR,-6.6447,-51.995,72.39,91,33,0.94,scattered clouds
359,Lensk,RU,60.7253,114.9278,16.45,90,100,16.17,light snow
360,Dovers,VC,12.8833,-61.1833,81.97,77,13,19.19,few clouds
361,Fort Nelson,CA,58.8053,-122.7002,31.59,100,90,4.61,light snow
362,Tabas,IR,33.5959,56.9244,52.59,16,96,7.87,overcast clouds
363,Malakal,SS,9.5334,31.6605,72.9,76,55,1.7,broken clouds
364,Semnan,IR,35.5729,53.3971,50.68,57,100,5.28,overcast clouds
365,Sayyan,YE,15.1718,44.3244,49.33,36,88,3.67,overcast clouds
366,Puerto Escondido,MX,15.85,-97.0667,78.73,79,34,4.47,scattered clouds
367,Alofi,NU,-19.0595,-169.9187,80.49,69,36,13.8,scattered clouds
368,Clyde River,CA,70.4692,-68.5914,13.46,94,96,6.17,overcast clouds
369,Gravdal,NO,68.1214,13.5031,42.28,77,99,22.32,overcast clouds
370,Yulara,AU,-25.2406,130.9889,91.24,35,66,10.36,broken clouds
371,San Rafael,AR,-34.6177,-68.3301,55.58,26,46,4.12,scattered clouds
372,Sangar,RU,63.9242,127.4739,1.63,94,100,12.3,light snow
373,Steamboat Springs,US,40.485,-106.8317,46.11,73,1,0.0,clear sky
374,Atambua,ID,-9.1061,124.8925,88.54,53,76,4.54,broken clouds
375,Akyab,MM,20.15,92.9,79.29,72,81,5.37,broken clouds
376,Mackay,AU,-21.15,149.2,87.67,61,52,14.97,broken clouds
377,Penhold,CA,52.1334,-113.8687,45.34,65,1,3.44,clear sky
378,Kaputa,ZM,-8.4689,29.6619,73.17,51,80,4.29,broken clouds
379,Vanimo,PG,-2.6741,141.3028,83.17,77,100,7.96,overcast clouds
380,Trelew,AR,-43.249,-65.3051,54.9,58,0,15.61,clear sky
381,Biskamzha,RU,53.4497,89.5272,19.78,90,100,8.48,overcast clouds
382,Koroni,GR,36.8,21.95,55.11,61,100,1.34,overcast clouds
383,Muisne,EC,0.6,-80.0333,75.4,86,100,10.29,overcast clouds
384,Fairfield,US,41.2668,-73.3162,45.07,69,1,0.0,clear sky
385,Gamboula,CF,4.1178,15.1393,69.24,96,100,1.03,light rain
386,Arman,RU,59.7,150.1667,30.02,94,100,3.11,overcast clouds
387,Xingyi,CN,24.1877,102.817,66.7,62,23,7.99,few clouds
388,Huilong,CN,31.8111,121.655,71.92,78,100,14.7,overcast clouds
389,Henties Bay,NA,-22.116,14.2845,57.49,93,33,1.23,scattered clouds
390,Okhotsk,RU,59.3833,143.3,33.57,99,100,18.01,light rain
391,Amahai,ID,-3.3333,128.9167,84.65,71,92,2.89,overcast clouds
392,Sandnessjoen,NO,66.0217,12.6316,39.18,93,100,5.01,overcast clouds
393,Hailun,CN,47.45,126.9333,26.69,34,100,16.78,snow
394,Russell,US,32.3502,-85.1999,49.28,65,75,4.61,broken clouds
395,Chingirlau,KZ,51.095,54.0814,27.57,43,100,9.82,overcast clouds
396,Srednekolymsk,RU,67.45,153.6833,8.06,83,100,4.9,overcast clouds
397,Kavaratti,IN,10.5669,72.642,82.49,77,17,13.73,few clouds
398,Tura,IN,25.5198,90.2201,72.73,68,6,2.42,clear sky
399,Marawi,PH,7.9986,124.2928,76.64,62,78,4.74,broken clouds
400,Suluq,LY,31.6682,20.2521,71.2,31,5,10.78,clear sky
401,Pimenta Bueno,BR,-11.6725,-61.1936,73.49,93,100,0.85,overcast clouds
402,Awjilah,LY,29.1081,21.2869,69.93,39,1,6.42,clear sky
403,Ryotsu,JP,38.0833,138.4333,62.56,70,44,9.19,scattered clouds
404,Celina,US,40.5489,-84.5702,38.89,80,0,7.05,clear sky
405,Norman Wells,CA,65.282,-126.8329,17.64,93,90,2.3,mist
406,Margate,GB,51.3813,1.3862,49.71,79,100,1.99,overcast clouds
407,Kutum,SD,14.2,24.6667,69.06,33,69,7.25,broken clouds
408,Daugavpils,LV,55.8833,26.5333,43.43,78,100,11.92,overcast clouds
409,Palmer,US,42.1584,-72.3287,37.89,82,1,3.44,clear sky
410,Kitimat,CA,54.0524,-128.6534,41.92,47,63,3.02,light rain
411,Banepa,NP,27.6298,85.5214,53.92,88,20,0.0,few clouds
412,Sao Joao Da Barra,BR,-21.6403,-41.0511,67.8,89,5,6.82,clear sky
413,Ullapool,GB,57.8987,-5.1604,50.34,93,100,13.6,overcast clouds
414,Riyadh,SA,24.6877,46.7219,62.74,39,0,4.23,clear sky
415,Asyut,EG,27.181,31.1837,62.78,69,0,7.7,clear sky
416,Goba,ET,7.0167,39.9833,45.73,79,4,4.79,clear sky
417,Mahebourg,MU,-20.4081,57.7,76.24,94,75,3.44,broken clouds
418,Logrono,ES,42.4667,-2.45,44.4,94,20,8.05,few clouds
419,Bartica,GY,6.4,-58.6167,75.52,99,80,1.88,broken clouds
420,Damghan,IR,36.1683,54.348,48.25,56,100,4.18,overcast clouds
421,Bud,US,39.447,-86.1758,41.22,82,0,6.64,clear sky
422,Ambon,ID,-3.6954,128.1814,87.94,74,40,6.91,scattered clouds
423,Airai,TL,-8.9266,125.4092,80.1,43,63,2.75,broken clouds
424,Sola,VU,-13.8833,167.55,79.14,69,99,3.18,overcast clouds
425,Camacha,PT,33.0833,-16.3333,63.82,55,75,17.27,broken clouds
426,San Gabriel Casa Blanca,MX,18.15,-97.1333,64.98,93,81,4.29,broken clouds
427,San Cristobal,VE,7.7669,-72.225,71.78,96,67,2.71,broken clouds
428,North Bend,US,43.4065,-124.2243,52.07,99,90,5.75,overcast clouds
429,Makakilo City,US,21.3469,-158.0858,82.72,62,40,11.5,scattered clouds
430,Popondetta,PG,-8.7537,148.2534,91.81,48,85,8.68,overcast clouds
431,Santa Maria,BR,-29.6842,-53.8069,70.9,78,75,8.05,broken clouds
432,Coquimbo,CL,-29.9533,-71.3436,55.27,82,2,3.56,clear sky
433,Liverpool,GB,53.4106,-2.9779,51.98,87,75,1.99,broken clouds
434,Victoria,HK,22.2855,114.1577,83.32,82,1,1.01,clear sky
435,Half Moon Bay,US,37.4636,-122.4286,59.04,87,90,1.99,mist
436,Gora,PL,51.6664,16.5349,45.07,85,85,12.48,overcast clouds
437,Colares,PT,38.7992,-9.4469,55.33,56,0,1.99,clear sky
438,Baghdad,IQ,33.3406,44.4009,60.71,55,0,8.05,clear sky
439,Pangnirtung,CA,66.1451,-65.7125,16.65,66,96,8.75,overcast clouds
440,Brigantine,US,39.4101,-74.3646,47.01,80,1,3.44,clear sky
441,Gribanovskiy,RU,51.4579,41.9764,45.0,82,99,13.85,overcast clouds
442,Lasa,IT,46.6166,10.7002,33.03,65,22,4.76,few clouds
443,Jumla,NP,29.2747,82.1838,53.82,24,48,1.74,scattered clouds
444,Maceio,BR,-9.6658,-35.7353,80.04,94,20,6.91,few clouds
445,Manicore,BR,-5.8092,-61.3003,75.22,89,69,1.12,moderate rain
446,Kukshi,IN,22.2,74.75,72.68,45,97,5.06,overcast clouds
447,Ashtabula,US,41.7001,-80.7665,38.32,85,1,0.0,clear sky
448,Bhinmal,IN,25.0,72.25,76.48,23,99,4.76,overcast clouds
449,Shirokiy,RU,49.758,129.523,21.97,54,100,16.28,overcast clouds
450,Nouakchott,MR,18.0858,-15.9785,73.33,47,10,11.52,clear sky
451,Namatanai,PG,-3.6667,152.4333,86.36,63,74,10.0,broken clouds
452,Port Hardy,CA,50.6996,-127.4199,42.8,93,90,4.61,light intensity shower rain
453,Hopkinsville,US,36.8656,-87.4886,44.64,67,0,6.17,clear sky
454,Shenzhen,CN,22.5455,114.0683,82.35,88,2,3.11,clear sky
455,Pastavy,BY,55.1168,26.8326,43.25,78,100,14.38,overcast clouds
456,Mount Gambier,AU,-37.8333,140.7667,69.71,56,40,14.97,scattered clouds
457,Ouadda,CF,8.0777,22.4007,71.26,76,99,2.24,overcast clouds
458,Weyburn,CA,49.6668,-103.8511,44.82,65,0,5.75,clear sky
459,Beringovskiy,RU,63.05,179.3167,1.9,84,5,4.47,clear sky
460,Ivanteyevka,RU,55.9711,37.9208,53.26,75,93,12.1,overcast clouds
461,Porto Novo,BJ,6.4965,2.6036,73.22,84,100,3.2,overcast clouds
462,Conde,BR,-7.2597,-34.9075,78.26,89,40,5.75,scattered clouds
463,Gamba,GA,-2.65,10.0,76.68,88,100,5.06,overcast clouds
464,Vari,GR,37.8312,23.8081,64.62,93,75,4.61,mist
465,Svetlaya,RU,46.5389,138.3297,50.74,55,66,11.61,broken clouds
466,Svetlogorsk,BY,52.6333,29.7333,43.02,77,95,11.23,overcast clouds
467,Dombarovskiy,RU,50.7587,59.5386,24.22,23,69,8.03,broken clouds
468,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,75.4,88,88,2.93,overcast clouds
469,Auki,SB,-8.7676,160.7034,86.14,62,48,4.34,scattered clouds
470,Lahij,YE,13.1667,44.5833,74.35,50,93,1.97,overcast clouds
471,Boa Vista,BR,2.8197,-60.6733,82.38,65,0,8.05,clear sky
472,Bac Lieu,VN,9.285,105.7244,84.47,73,100,11.63,overcast clouds
473,Mantua,IT,45.1667,10.7833,50.7,80,83,2.59,broken clouds
474,Sumbe,AO,-11.2061,13.8437,75.06,90,83,5.79,broken clouds
475,Vestmanna,FO,62.1564,-7.1664,40.12,87,90,1.14,light intensity drizzle
476,Kozhva,RU,65.1073,57.0459,34.52,98,100,14.81,light rain
477,Strezhevoy,RU,60.7333,77.5889,31.98,96,95,8.7,overcast clouds
478,Almeirim,BR,-1.5233,-52.5817,78.31,70,64,3.13,broken clouds
479,Ulladulla,AU,-35.35,150.4667,79.77,74,39,13.56,scattered clouds
480,Sinnamary,GF,5.3833,-52.95,78.13,89,91,8.46,overcast clouds
481,Rodrigues Alves,BR,-7.738,-72.6509,73.33,89,93,2.57,overcast clouds
482,Dicabisagan,PH,17.0818,122.4157,86.45,66,32,5.53,scattered clouds
483,Bobo Dioulasso,BF,11.1771,-4.2979,77.45,78,0,9.22,clear sky
484,Pingzhuang,CN,42.0372,119.2889,27.86,82,100,14.05,light snow
485,Coahuayana,MX,18.7333,-103.6833,76.01,89,84,2.37,broken clouds
486,Wagar,SD,16.1525,36.2032,77.63,53,3,7.16,clear sky
487,Kudahuvadhoo,MV,2.6708,72.8944,83.5,69,91,19.55,overcast clouds
488,Carberry,CA,49.8689,-99.3602,50.65,69,34,11.7,scattered clouds
489,Dergachi,RU,51.2328,48.7659,32.76,50,67,15.05,broken clouds
490,Jalu,LY,29.0331,21.5482,68.99,42,0,5.68,clear sky
491,Vernon,CA,50.2581,-119.2691,43.99,78,71,4.61,broken clouds
492,Nikolayevka,RU,53.1257,47.2041,38.97,52,100,16.78,overcast clouds
493,Njombe,TZ,-9.3333,34.7667,54.36,85,100,1.45,overcast clouds
494,Kautokeino,NO,69.0125,23.0412,26.06,97,97,4.79,overcast clouds
495,Cockburn Town,TC,21.4612,-71.1419,83.35,77,98,21.83,overcast clouds
496,Quang Ngai,VN,15.1167,108.8,82.98,72,13,3.24,few clouds
497,Zhuanghe,CN,39.7008,122.9911,61.45,68,0,6.42,clear sky
498,Bilibino,RU,68.0546,166.4372,-11.81,98,71,4.18,broken clouds
499,Kumluca,TR,36.3703,30.2869,69.98,35,62,4.94,broken clouds
500,Gizo,SB,-8.103,156.8419,84.56,66,28,0.74,scattered clouds
501,Nabire,ID,-3.3667,135.4833,85.69,70,97,4.03,overcast clouds
502,Kachug,RU,53.9606,105.8817,15.39,53,94,3.71,overcast clouds
503,Muzhi,RU,65.3667,64.6667,33.35,98,100,11.21,overcast clouds
504,Poum,NC,-20.2333,164.0167,72.97,72,12,10.96,few clouds
505,Jenbach,AT,47.4013,11.7406,28.94,88,88,2.13,overcast clouds
506,Aguas Formosas,BR,-17.0822,-40.9358,71.28,98,98,4.12,overcast clouds
507,Inirida,CO,3.8653,-67.9239,73.44,96,86,2.57,overcast clouds
508,Capaccio,IT,40.4244,15.0809,58.75,88,100,8.43,overcast clouds
509,Bourail,NC,-21.5667,165.4833,76.48,53,24,12.46,few clouds
510,Skhisma,GR,35.2667,25.7167,67.15,58,65,4.7,broken clouds
511,Morris,US,40.8334,-74.5329,45.79,81,1,0.0,clear sky
512,Ballina,AU,-28.8667,153.5667,73.78,66,90,9.22,overcast clouds
513,Buin,CL,-33.7333,-70.75,63.73,51,0,2.3,clear sky
514,Anuradhapura,LK,8.3565,80.4173,80.6,82,33,8.9,scattered clouds
515,Buraydah,SA,26.326,43.975,63.05,40,0,4.83,clear sky
516,Goderich,CA,43.7501,-81.7165,41.56,75,88,8.05,overcast clouds
517,Tambura,SS,5.6,27.4667,69.26,89,43,2.3,scattered clouds
518,Marsh Harbour,BS,26.5412,-77.0636,78.78,79,100,12.44,overcast clouds
519,Yafran,LY,32.0633,12.5286,69.85,21,98,10.69,overcast clouds
520,Vostok,RU,46.4856,135.8833,49.14,61,30,7.81,scattered clouds
521,Bealanana,MG,-14.55,48.7333,62.29,86,23,2.51,few clouds
522,Salto Del Guaira,PY,-24.0625,-54.3069,72.09,85,100,4.43,overcast clouds
523,San Luis,AR,-33.295,-66.3356,54.37,40,100,12.24,overcast clouds
524,Saint-Joseph,RE,-21.3667,55.6167,73.78,70,0,6.78,clear sky
525,Sergeyevka,KZ,53.88,67.4158,29.03,62,98,11.16,overcast clouds
526,Taoudenni,ML,22.6783,-3.9836,74.25,27,0,9.28,clear sky
527,Olafsvik,IS,64.8945,-23.7142,36.54,88,100,21.21,overcast clouds
528,Bulri,PK,24.8667,68.3333,78.62,31,90,3.51,overcast clouds
529,Sisimiut,GL,66.9395,-53.6735,18.37,63,16,10.42,few clouds
530,Zhigansk,RU,66.7697,123.3711,6.55,94,100,22.66,light snow
531,Metro,ID,-5.1131,105.3067,85.41,65,100,0.22,overcast clouds
532,Plainview,US,40.7765,-73.4673,51.26,64,1,3.44,clear sky
533,Teguldet,RU,57.3064,88.1667,24.71,91,100,14.27,light snow
534,Sesimbra,PT,38.4445,-9.1015,55.31,63,0,11.54,clear sky
535,Ayan,RU,56.45,138.1667,22.62,89,100,18.59,snow
536,Kemijarvi,FI,66.7131,27.4306,33.84,99,100,3.38,light rain
537,Omboue,GA,-1.5746,9.2618,75.87,89,100,6.58,overcast clouds
538,Umba,RU,66.6871,34.3429,36.59,99,100,5.82,overcast clouds
539,Tucuma,BR,-0.1833,-50.05,76.96,89,27,5.93,scattered clouds
540,Ystad,SE,55.4297,13.8204,50.14,82,100,21.5,overcast clouds
541,Severo-Kurilsk,RU,50.6789,156.125,37.56,76,99,12.41,overcast clouds
542,Sorong,ID,-0.8833,131.25,83.64,74,52,1.63,broken clouds
543,Kirakira,SB,-10.4544,161.9205,85.55,66,22,5.95,few clouds
544,Puerto Del Rosario,ES,28.5004,-13.8627,65.95,59,66,17.27,broken clouds
545,Mwinilunga,ZM,-11.7358,24.4293,65.17,74,63,3.51,broken clouds
546,Mayenne,FR,48.3333,-0.6667,33.24,87,17,2.48,few clouds
547,Wanxian,CN,30.8039,108.3897,70.77,75,64,3.67,broken clouds
548,Chilliwack,CA,49.1747,-121.9443,49.91,89,93,12.66,overcast clouds
549,Cascais,PT,38.6979,-9.4215,55.51,57,0,1.99,clear sky
550,Lima,PE,-12.0432,-77.0282,64.9,81,40,11.5,scattered clouds
551,Ixtapa,MX,20.7,-105.2,73.65,95,22,2.26,few clouds
552,Lusambo,CD,-4.9667,23.45,68.61,97,100,1.23,overcast clouds
553,Severo-Yeniseyskiy,RU,60.3725,93.0408,19.63,88,100,13.58,overcast clouds
554,Brignoles,FR,43.4,6.0667,51.94,66,11,4.92,few clouds
555,Ancud,CL,-41.8697,-73.8203,51.33,83,3,2.77,clear sky
556,Aykhal,RU,66.0,111.5,0.54,98,83,7.78,broken clouds
557,Derzhavinsk,KZ,51.1,66.3167,24.44,28,40,12.82,scattered clouds
558,Ust-Barguzin,RU,53.45,108.9833,22.62,67,100,8.14,overcast clouds
559,Port Keats,AU,-14.25,129.55,93.0,50,78,10.51,broken clouds
560,Saint-Francois,FR,46.4154,3.9054,37.67,100,40,2.3,mist
561,Dhandhuka,IN,22.3667,71.9833,75.74,33,90,11.5,overcast clouds
562,Wewak,PG,-3.5534,143.6268,85.23,68,71,8.19,broken clouds
563,Portree,GB,57.4129,-6.1942,50.52,94,100,20.69,overcast clouds
564,Mumbwa,ZM,-14.9783,27.0619,69.98,43,20,3.76,few clouds
565,Comarapa,BO,-17.9,-64.4833,58.21,96,100,2.37,overcast clouds
566,Gisborne,NZ,-38.6533,178.0042,57.94,93,100,6.71,heavy intensity rain
567,Durham,US,36.0335,-78.8664,45.52,79,90,5.75,overcast clouds
568,Paamiut,GL,61.994,-49.6678,27.61,90,95,15.68,light snow
569,Normandin,CA,48.8333,-72.5321,42.42,69,92,10.36,overcast clouds
570,Antofagasta,CL,-23.65,-70.4,61.88,81,52,6.42,broken clouds
571,Kanel,SN,15.4916,-13.1763,87.35,35,8,8.39,clear sky
572,El Alto,PE,-4.2714,-81.2147,63.34,86,51,16.33,broken clouds
573,Vieste,IT,41.8825,16.175,57.33,83,100,9.48,overcast clouds
574,Pundaguitan,PH,6.3711,126.1689,83.3,74,98,3.49,overcast clouds
575,Xuddur,SO,4.1213,43.8894,70.02,87,3,8.16,clear sky
576,Nesterov,RU,54.6306,22.5714,44.82,84,100,17.81,overcast clouds
577,Buala,SB,-8.145,159.5921,86.07,59,68,6.85,broken clouds
578,Krasnaya Polyana,RU,56.242,51.1442,39.06,71,100,19.89,overcast clouds
579,Kaohsiung,TW,22.6163,120.3133,87.89,55,20,2.3,few clouds
580,Durango,MX,24.8333,-104.8333,57.04,60,6,1.68,clear sky
581,Ternate,ID,0.8,127.4,86.05,67,97,4.47,overcast clouds
582,Iquique,CL,-20.2208,-70.1431,62.64,79,0,2.73,clear sky
583,Sovetskiy,RU,61.3614,63.5842,32.52,97,100,10.16,overcast clouds
584,Nemuro,JP,43.3236,145.575,48.63,60,75,3.53,broken clouds
585,Takoradi,GH,4.8845,-1.7554,76.32,90,100,5.19,overcast clouds
586,Baringo,KE,0.4667,35.9667,71.8,52,50,5.39,scattered clouds
587,Antakya,TR,36.2066,36.1572,65.17,43,26,2.84,scattered clouds
588,Cuamba,MZ,-14.8031,36.5372,71.64,62,26,1.3,scattered clouds
589,Khor,RU,47.8861,134.9464,52.9,60,100,17.56,overcast clouds
590,Najran,SA,17.4924,44.1277,57.85,31,100,1.41,overcast clouds
591,Jardim,BR,-21.4803,-56.1381,71.22,98,43,3.69,scattered clouds
592,Zaraza,VE,9.3503,-65.3245,73.2,89,79,4.29,broken clouds
593,Terrace Bay,CA,48.7834,-87.1,47.82,75,81,18.79,broken clouds
594,Papara,BR,-3.9839,-38.7273,79.68,88,95,2.46,overcast clouds
595,Ola,RU,59.5833,151.2833,30.15,96,100,2.35,light snow
596,Macau,MO,22.2006,113.5461,84.78,78,20,4.61,few clouds
597,Ostersund,SE,63.1792,14.6357,36.05,75,40,13.8,scattered clouds
598,Kieta,PG,-6.2167,155.6333,85.46,54,36,5.21,scattered clouds
599,Gubkinskiy,RU,64.434,76.5026,12.65,94,48,8.1,scattered clouds
600,Lazaro Cardenas,MX,17.9583,-102.2,77.79,84,73,1.66,broken clouds
601,Nurobod,UZ,40.9056,69.8023,27.45,50,0,1.36,clear sky
602,Otukpo,NG,7.1913,8.1329,73.6,95,99,3.87,overcast clouds
603,Ray,IN,23.6833,85.05,61.57,52,47,3.87,scattered clouds
604,Tigre,AR,-34.426,-58.5796,58.24,62,0,11.5,clear sky
605,Solikamsk,RU,59.6196,56.7729,36.18,87,100,15.43,overcast clouds
606,Vardo,NO,70.3705,31.1107,35.4,99,100,13.82,overcast clouds
607,Sesheke,ZM,-17.4759,24.2968,72.03,64,77,3.13,broken clouds
608,Albania,AL,41.0,20.0,65.59,60,100,6.08,overcast clouds
609,Avera,US,33.194,-82.5271,48.07,46,100,10.65,overcast clouds
610,Samarai,PG,-10.6167,150.6667,84.88,69,29,14.85,scattered clouds
611,Zaysan,KZ,47.4667,84.8667,13.1,68,17,1.48,few clouds
612,Puli,TW,23.9664,120.9695,87.22,47,4,4.76,clear sky
613,Great Yarmouth,GB,52.6083,1.7305,49.44,93,100,13.58,overcast clouds
614,Abalak,RU,58.1286,68.5944,31.84,91,100,8.79,overcast clouds
615,Karasjok,NO,69.4719,25.5112,32.11,97,69,4.43,broken clouds
616,Saint-Georges,GD,12.0564,-61.7485,82.08,78,20,13.8,few clouds
617,Havre-Saint-Pierre,CA,50.2334,-63.5986,35.6,64,1,5.75,clear sky
618,Pilot Butte,CA,50.4668,-104.4178,42.78,75,1,11.5,clear sky
619,Brae,GB,60.3964,-1.353,49.91,85,100,3.09,overcast clouds
620,Baruun-Urt,MN,46.6806,113.2792,13.71,37,100,3.89,overcast clouds
621,Pinawa,CA,50.1489,-95.8811,43.74,90,98,5.21,overcast clouds
622,Mogadishu,SO,2.0371,45.3438,78.48,80,7,10.36,clear sky
623,Windhoek,NA,-22.5594,17.0832,71.8,20,21,2.3,few clouds
624,Johnshaven,GB,56.7949,-2.3358,49.39,88,100,10.54,overcast clouds
625,Manzhouli,CN,49.6,117.4333,15.62,43,0,15.5,clear sky
626,Lora Del Rio,ES,37.659,-5.5275,53.67,53,0,10.83,clear sky
627,Beihai,CN,21.4833,109.1,79.16,80,34,10.83,scattered clouds
628,Chernyshevskiy,RU,63.0128,112.4714,12.92,89,100,12.19,overcast clouds
629,Maun,BW,-19.9833,23.4167,75.16,57,0,5.75,clear sky
630,Lazarev,RU,52.225,141.5131,40.44,81,94,24.67,overcast clouds
631,Khasan,RU,42.4308,130.6434,58.53,66,7,4.41,clear sky
632,Englehart,CA,47.8169,-79.8664,41.02,87,1,8.05,clear sky
633,Batu,ID,-7.87,112.5283,77.54,63,99,2.06,moderate rain
634,Norrtalje,SE,59.758,18.705,39.02,86,41,7.78,scattered clouds
635,Biak,ID,-0.9131,122.8766,82.09,74,81,0.67,broken clouds
636,Constantine,DZ,36.365,6.6147,49.41,87,75,8.05,broken clouds
637,Mitsamiouli,KM,-11.3847,43.2844,79.07,78,89,3.56,overcast clouds
638,Taltal,CL,-25.4,-70.4833,61.18,76,0,2.24,clear sky
639,Sibolga,ID,1.7427,98.7792,76.8,92,100,3.49,overcast clouds
640,Baglung,NP,28.2719,83.5898,63.86,56,93,0.69,overcast clouds
641,Hovd,MN,48.0056,91.6419,16.81,23,40,1.28,scattered clouds
642,Umarkot,PK,25.3616,69.7362,78.1,28,100,3.36,overcast clouds
643,Kaithal,IN,29.8,76.3833,69.98,36,37,5.37,scattered clouds
644,Scarborough,GB,54.2797,-0.4044,51.08,88,100,4.0,overcast clouds
645,Miri,MY,4.4148,114.0089,84.34,79,40,4.61,scattered clouds
646,Batticaloa,LK,7.7102,81.6924,80.96,76,60,3.31,broken clouds
647,Puerto Carreno,CO,6.189,-67.4859,78.58,78,100,5.12,overcast clouds
648,Sao Lourenco Da Serra,BR,-23.8525,-46.9425,68.99,96,90,0.74,overcast clouds
649,Kendari,ID,-3.945,122.4989,78.71,88,100,3.44,overcast clouds
650,Esso,RU,55.9333,158.7,22.68,92,26,2.01,scattered clouds
651,Ndele,CF,8.4109,20.6473,73.06,80,67,4.52,broken clouds
652,Anjozorobe,MG,-18.4,47.8667,62.92,89,96,5.21,overcast clouds
653,Sarai Naurang,PK,32.8259,70.7814,68.56,40,4,3.38,clear sky
654,Camalu,MX,30.85,-116.0667,62.91,89,3,3.27,clear sky
655,Aksarayskiy,RU,46.7924,48.0119,30.15,51,4,11.7,clear sky
656,Flagstaff,US,35.1981,-111.6513,58.66,41,1,1.99,clear sky
657,Fairbanks,US,64.8378,-147.7164,23.59,88,90,3.44,overcast clouds
658,Nandi,IN,13.3855,77.6984,71.02,87,98,7.18,overcast clouds
659,Champerico,GT,14.3,-91.9167,80.76,77,99,2.01,overcast clouds
660,Port Macquarie,AU,-31.4333,152.9167,75.16,63,42,16.08,scattered clouds
661,Wadenswil,CH,47.2268,8.6687,39.18,92,90,3.44,overcast clouds
662,Galeana,MX,24.8333,-100.0667,48.24,89,69,0.74,broken clouds
663,Shakawe,BW,-18.3667,21.85,75.6,56,100,4.54,overcast clouds
664,Laizhou,CN,37.1717,119.9214,66.4,55,8,7.96,clear sky
665,Katherine,AU,-14.4667,132.2667,95.32,43,40,9.22,scattered clouds
666,Pichayevo,RU,53.2363,42.2032,48.13,85,100,17.94,overcast clouds
667,Skjervoy,NO,70.0311,20.9714,37.71,96,100,4.38,overcast clouds
668,Requena,ES,39.4883,-1.1004,45.14,70,92,5.7,overcast clouds
669,Diphu,IN,25.8333,93.4333,73.06,68,9,1.68,clear sky
670,Vradiyivka,UA,47.862,30.5919,52.18,97,99,6.62,overcast clouds
671,Nizhneudinsk,RU,54.9076,99.0276,23.43,54,100,4.94,overcast clouds
672,Waingapu,ID,-9.6567,120.2641,88.84,60,100,10.94,overcast clouds
673,Elizabeth City,US,36.2946,-76.2511,53.62,67,1,14.97,clear sky
674,Trinidad,BO,-14.8333,-64.9,77.11,82,68,4.12,broken clouds
675,Charlestown,AU,-32.95,151.6667,86.22,63,62,5.99,broken clouds
676,Kalga,RU,50.9251,118.898,16.27,35,0,6.93,clear sky
677,Suoyarvi,RU,62.0833,32.35,39.45,92,100,9.62,overcast clouds
678,Visby,SE,57.6409,18.296,47.86,81,90,17.27,overcast clouds
679,Shetpe,KZ,44.1667,52.1167,28.81,40,0,9.31,clear sky
680,Chazuta,PE,-6.5742,-76.1367,76.05,98,100,1.77,moderate rain
681,Namie,JP,37.4833,141.0,65.77,70,21,5.64,few clouds
682,Grindavik,IS,63.8424,-22.4338,39.67,65,90,18.41,overcast clouds
683,Kihei,US,20.785,-156.4656,84.22,69,20,21.85,few clouds
684,Heihe,CN,50.2441,127.4902,18.18,32,33,15.64,scattered clouds
685,Wattegama,LK,6.7989,81.4808,79.72,72,89,0.96,overcast clouds
686,Nuuk,GL,64.1835,-51.7216,29.88,74,100,12.55,light snow
687,Vinh,VN,18.6667,105.6667,81.36,75,97,2.21,overcast clouds
688,Minbu,MM,20.1833,94.8833,82.0,72,75,4.76,broken clouds
689,De-Kastri,RU,51.4667,140.7833,44.56,66,12,12.03,few clouds
690,Ucluelet,CA,48.9329,-125.5528,44.1,91,100,5.68,overcast clouds
